sloan_file,css_num_ID,label
spec-2216-53795-0058.fits,1126056005597,RRc
spec-5374-55947-0744.fits,1109061008239,RRc
spec-0733-52207-0600.fits,1112115033673,RRc
spec-3226-54857-0434.fits,1118042064123,RRc
spec-0371-52078-0176.fits,1001117065146,RRab
spec-7456-56727-0698.fits,1101071003086,EW
spec-2305-54414-0040.fits,1007114021577,RRd
spec-2852-54468-0536.fits,1101054019928,RRab
spec-1755-53386-0176.fits,1115061008692,RRc
spec-2661-54505-0270.fits,1123064027105,EA
spec-3146-54773-0147.fits,1001119052209,RRc
spec-2816-54400-0046.fits,1009010013597,EW
spec-0593-52026-0272.fits,1101083078309,RRc
spec-7452-56745-0989.fits,1101047009496,EA
spec-1917-53557-0296.fits,1007110062118,EW
spec-3864-55649-0396.fits,1132067034514,RRc
spec-1516-52933-0515.fits,1101019015092,EW
spec-7254-56625-0405.fits,1132014063542,RS CVn
spec-1914-53729-0390.fits,1009009045443,EW
spec-1868-53318-0206.fits,1149028023978,EW
spec-1223-52781-0167.fits,1109061014868,RRab
spec-3301-54939-0209.fits,1123067007005,EW
spec-5030-55830-0850.fits,1118115048453,RRab
spec-1417-53141-0168.fits,1135071021194,RRc
spec-4858-55686-0834.fits,1107079042257,RRc
spec-2623-54328-0156.fits,1121118053342,EA
spec-3132-54746-0588.fits,1115005018730,RRc
spec-2606-54154-0308.fits,1115070048147,RRd
spec-3307-54970-0351.fits,1101071005469,RRc
spec-0428-51883-0370.fits,1115012008184,EW
spec-2145-54212-0133.fits,1123074057867,RRc
spec-7515-56781-0398.fits,1146034035826,EW
spec-2255-53565-0561.fits,1138072013029,RRc
spec-7293-56741-0844.fits,1152030049071,RRc
spec-2530-53881-0559.fits,1112087045494,RRc
spec-1485-52992-0312.fits,1001125052717,RRab
spec-2857-54453-0167.fits,1118058033844,RRc
spec-1911-53295-0158.fits,1009122031452,RRab
spec-3167-54822-0450.fits,1157027005064,EW
spec-7330-56684-0432.fits,1001014050038,EW
spec-2677-54180-0368.fits,1132034052351,EA
spec-0679-52177-0635.fits,1101125002035,RRab
spec-3121-54749-0366.fits,1112021035439,EW
spec-7254-56625-0921.fits,1135014018154,EW
spec-0754-52232-0034.fits,1129036022836,PCEB
spec-0852-52375-0026.fits,1104073033602,RRc
spec-3232-54882-0272.fits,1109060007095,EA
spec-0307-51663-0217.fits,1001078053112,RRab
spec-0812-52352-0006.fits,1149058002701,RRc
spec-2255-53565-0453.fits,1138072004400,EA
spec-7575-56947-0709.fits,1121112066662,EW
spec-2149-54509-0330.fits,1126073011127,RRc
spec-2305-54414-0172.fits,1007113037783,EW
spec-6118-56189-0962.fits,1121114060064,RRab
spec-2251-53557-0153.fits,1121112056868,RRc
spec-2444-54082-0201.fits,1126013047016,EA
spec-7429-56740-0562.fits,1146052016703,EW
spec-2393-54156-0331.fits,1109060036068,EW
spec-2442-54065-0203.fits,1126013041316,RRc
spec-2182-53905-0263.fits,1126084049434,RRc
spec-0998-52750-0092.fits,1107056003770,RRc
spec-1738-53051-0258.fits,1109048015982,EW
spec-0293-51689-0320.fits,1001069049494,RRc
spec-0381-51811-0527.fits,1101124024432,EW
spec-0301-51942-0145.fits,1001075050145,EW
spec-2210-53535-0201.fits,1112088064850,RRc
spec-0852-52375-0134.fits,1104072026237,RRc
spec-3948-55331-0203.fits,1121079057042,RRc
spec-1019-52707-0121.fits,1155039005070,RRc
spec-5437-55973-0280.fits,1107073062722,RRc
spec-2381-53762-0196.fits,1129044034971,EW
spec-7516-56782-0901.fits,1146035045880,ELL
spec-7609-56959-0607.fits,1121116043122,EW
spec-4423-55889-0138.fits,1104007046834,RRc
spec-2484-54144-0608.fits,1121056043078,RRc
spec-1409-52824-0348.fits,1126080027731,RRc
spec-3426-54977-0349.fits,1121085059742,RRc
spec-4506-55568-0484.fits,1112042016423,EW
spec-2209-53907-0362.fits,1115086056311,RRc
spec-0942-52703-0605.fits,1146038005696,RRc
spec-5312-56001-0408.fits,1115049038548,RRab
spec-1380-53084-0037.fits,1138062037788,RRc
spec-1892-53238-0175.fits,1112120053875,EA
spec-1940-53383-0354.fits,1126046043408,EW
spec-1585-52962-0437.fits,1123041051633,RRc
spec-2145-54212-0390.fits,1126072027880,EW
spec-2948-54553-0427.fits,1129078004288,EW
spec-2051-53738-0612.fits,1004022014759,EW
spec-0525-52295-0562.fits,1104071014956,RRc
spec-2247-54169-0068.fits,1140072085957,RRc
spec-2452-54178-0618.fits,1140051022620,EW
spec-0507-52353-0007.fits,1101059025641,RRc
spec-3162-54800-0538.fits,1121041001408,EA
spec-4628-55646-0084.fits,1140045029965,RRc
spec-3311-54943-0130.fits,1135064013174,RRc
spec-1974-53430-0609.fits,1132054017531,RRc
spec-3195-54832-0335.fits,1115044013961,EW
spec-1171-52753-0225.fits,1140068041028,RRc
spec-3308-54919-0317.fits,1107082018525,EW
spec-8177-57374-0806.fits,1157034024410,EW
spec-2882-54498-0466.fits,1163028038012,RRab
spec-2924-54582-0529.fits,1121066022503,RRab
spec-3253-54941-0225.fits,1104067041069,EW
spec-0862-52325-0212.fits,1132039034406,EW
spec-1511-52946-0588.fits,1101016003579,EA
spec-7614-57307-0391.fits,1123114009756,EW
spec-1695-53473-0312.fits,1112068015221,RRc
spec-7317-56992-0442.fits,1149029015850,EW
spec-0814-52355-0640.fits,1146062005539,RRc
spec-2524-54568-0447.fits,1115084023166,RRc
spec-4500-55543-0489.fits,1112045066371,EA
spec-1266-52709-0130.fits,1126041003454,RRab
spec-1231-52725-0209.fits,1109066010210,RRc
spec-0634-52149-0457.fits,1004111041108,RRc
spec-0398-51789-0382.fits,1101007006875,RRc
spec-0301-51641-0497.fits,1101075008050,RRab
spec-3244-54892-0291.fits,1112061028850,RRc
spec-5291-55947-0782.fits,1112047012538,EW
spec-1628-53474-0454.fits,1107067059293,RRc
spec-3231-54890-0352.fits,1118017045012,RRc
spec-2272-53713-0038.fits,1115044029161,RRc
spec-0790-52433-0398.fits,1157043042242,RRab
spec-1377-53050-0177.fits,1140057018735,EW
spec-1416-52875-0017.fits,1135070052491,RRc
spec-0367-51997-0313.fits,1155055056021,RRc
spec-1279-52736-0541.fits,1149047042939,RRc
spec-2389-54213-0123.fits,1001058035618,RRc
spec-1729-53858-0058.fits,1107086006657,RRc
spec-0712-52179-0251.fits,1001018044133,EA
spec-1289-52734-0381.fits,1143059039536,EW
spec-2941-54507-0540.fits,1138033029247,EW
spec-0784-52327-0012.fits,1160037035720,RRab
spec-0846-52407-0478.fits,1104068055357,RRc
spec-2047-53732-0479.fits,1007014001613,RRc
spec-2724-54616-0013.fits,1107082017164,HADS
spec-1832-54259-0419.fits,1107081025097,RRc
spec-2279-53708-0188.fits,1118045006064,RRc
spec-0618-52049-0428.fits,1152054069370,RRc
spec-1812-53795-0038.fits,1107078064270,RRab
spec-1415-52885-0106.fits,1121086067366,RRc
spec-1993-53762-0573.fits,1135060030962,RRc
spec-0787-52320-0179.fits,1160039006860,Blazkho
spec-3161-54779-0313.fits,1140032059656,EW
spec-7456-56727-0817.fits,1101071003029,RRab
spec-0531-52028-0560.fits,1101075056517,EW
spec-2299-53711-0480.fits,1163016064475,EW
spec-0476-52314-0216.fits,1001052043637,RRab
spec-2410-54087-0145.fits,1146041045724,EW
spec-3112-54802-0138.fits,1001006037863,RRc
spec-3246-54939-0361.fits,1107063038483,RRc
spec-1511-52946-0398.fits,1101015005924,EW
spec-2646-54479-0569.fits,1123062027640,EW
spec-2051-53738-0151.fits,1007022048224,EW
spec-3170-54907-0115.fits,1118059048329,RRc
spec-3227-54893-0331.fits,1129037007992,EA
spec-2376-53770-0050.fits,1118055055495,RRc
spec-2670-54115-0051.fits,1138036011110,EW
spec-5472-55976-0560.fits,1109078020158,RRab
spec-0699-52202-0001.fits,1001010040054,RRd
spec-3298-54924-0055.fits,1104087063353,RRc
spec-3257-54888-0212.fits,1101054040796,EW
spec-0348-51696-0511.fits,1101089007827,RRc
spec-0352-51789-0033.fits,1163044018209,PCEB
spec-0631-52079-0429.fits,1140070077282,RRc
spec-2670-54115-0397.fits,1138036033670,RRc
spec-3216-54908-0338.fits,1146043039263,EW
spec-2765-54535-0217.fits,1115078016000,RRc
spec-3373-54940-0267.fits,1123043001883,EW
spec-2804-54368-0125.fits,1115007008514,EW
spec-0534-51997-0479.fits,1101077054999,RRc
spec-4836-55689-0520.fits,1107069018813,RRc
spec-1522-52932-0630.fits,1101115020195,EW
spec-2928-54614-0241.fits,1107073057886,RRab
spec-2292-53713-0087.fits,1121049016647,RRc
spec-0301-51641-0141.fits,1001075050145,EW
spec-0308-51662-0483.fits,1001079067764,RRab
spec-0373-51788-0368.fits,1101118024751,RRab
spec-0913-52433-0027.fits,1001074002006,RRc
spec-2203-53915-0233.fits,1112087060086,RRc
spec-1880-53262-0264.fits,1135106076424,RRc
spec-2051-53738-0385.fits,1004021007372,EW
spec-1988-53469-0310.fits,1138048022608,RRd
spec-2378-53759-0520.fits,1135014019325,EW
spec-0301-51942-0190.fits,1001075054697,EW
spec-2911-54631-0217.fits,1138067048988,RRc
spec-1946-53432-0066.fits,1129047064015,RRc
spec-2106-53714-0025.fits,1132052024190,RRc
spec-6321-56449-0732.fits,1149059014621,RRab
spec-0814-52443-0626.fits,1146062005539,RRc
spec-2743-54259-0459.fits,1115072056714,EW
spec-3237-54883-0129.fits,1157039037348,RRc
spec-1715-54212-0352.fits,1109079031385,RRc
spec-1934-53357-0511.fits,1129043008438,RRc
spec-2683-54153-0512.fits,1140032054890,EW
spec-1569-53168-0400.fits,1121085045737,RRc
spec-2964-54632-0366.fits,1121074057383,EW
spec-0381-51811-0272.fits,1001124052854,RRc
spec-2807-54433-0027.fits,1004046025456,RRc
spec-2903-54581-0113.fits,1109073010120,RRc
spec-2904-54574-0526.fits,1129065024886,RRab
spec-3457-54984-0129.fits,1132078048053,RRc
spec-0545-52202-0354.fits,1140034031149,RRc
spec-3184-54850-0312.fits,1001016044550,EA
spec-7584-56957-0614.fits,1121115006199,EW
spec-3683-55178-0798.fits,1143032029172,EA
spec-0976-52413-0545.fits,1132079054019,RRc
spec-0972-52435-0403.fits,1135076047068,RRc
spec-0574-52355-0344.fits,1104055039686,RRab
spec-2095-53474-0173.fits,1132056021970,RRc
spec-2745-54231-0604.fits,1115074056511,RRab
spec-5731-56363-0612.fits,1149034024251,RRc
spec-0574-52347-0467.fits,1104055040835,RRc
spec-0683-52524-0606.fits,1101128014308,RRc
spec-0564-52224-0038.fits,1101048069561,RRab
spec-2933-54617-0451.fits,1109077014236,EW
spec-2768-54265-0165.fits,1112082051528,RRc
spec-2808-54524-0574.fits,1129081043244,EW
spec-8276-57067-0308.fits,1143031035373,EW
spec-0829-52296-0615.fits,1140037041070,RRc
spec-1828-53504-0296.fits,1104078064157,RRc
spec-1063-52591-0366.fits,1101019016742,EW
spec-0730-52466-0611.fits,1112113011964,RRc
spec-0501-52235-0573.fits,1104054002200,RRd
spec-2868-54451-0053.fits,1118054003062,EW
spec-5396-55947-0798.fits,1109066042458,RRab
spec-1758-53084-0399.fits,1107045076350,EA
spec-2051-53738-0517.fits,1004022001287,RRab
spec-7169-56628-0300.fits,1009002011733,RRab
spec-3325-54942-0632.fits,1163029047573,RRc
spec-7604-56947-0751.fits,1121119025986,EW
spec-0992-52644-0145.fits,1104051056797,EW
spec-2481-54068-0622.fits,1123054029907,EW
spec-3144-54763-0398.fits,1009126040154,RRc
spec-5433-55981-0208.fits,1107072044134,RRab
spec-2309-54441-0421.fits,1007118009905,RRab
spec-2474-54333-0164.fits,1126077024700,RRc
spec-5406-55955-0332.fits,1109067012802,EW
spec-3426-54977-0220.fits,1121085032995,RRc
spec-1165-52703-0441.fits,1152052046501,RRc
spec-2663-54234-0595.fits,1123066042134,EW
spec-2315-53741-0014.fits,1123043021087,RRc
spec-2794-54537-0556.fits,1118080029309,EW
spec-7583-56958-0650.fits,1123110013248,EW
spec-1902-53271-0110.fits,1001127046283,EA
spec-2674-54097-0063.fits,1138036017881,EW
spec-2306-53726-0116.fits,1107012016394,RRc
spec-2266-53679-0610.fits,1115042052400,RRc
spec-4319-55507-0092.fits,1104120018831,RRab
spec-7235-56603-0230.fits,1004014010167,EW
spec-1707-53885-0581.fits,1112076011856,RRc
spec-3288-54908-0291.fits,1149058054060,EW
spec-2129-54252-0281.fits,1129068038445,RRc
spec-0537-52027-0046.fits,1101079015494,RRab
spec-1997-53442-0443.fits,1140049000138,RRc
spec-3149-54806-0621.fits,1138040038556,RRab
spec-1417-53141-0180.fits,1135071030770,RRc
spec-1061-52641-0295.fits,1129038066365,RRc
spec-0437-51869-0302.fits,1143032009857,EA
spec-0795-52378-0441.fits,1152053045632,RRab
spec-0266-51630-0197.fits,1001052057788,RRc
spec-2253-54551-0205.fits,1132081036751,EW
spec-2968-54585-0540.fits,1118084062165,RRc
spec-2382-54169-0150.fits,1107051022254,RRc
spec-3290-54941-0091.fits,1121086044207,RS CVn
spec-2252-53613-0194.fits,1123112012817,RS CVn
spec-2533-54585-0126.fits,1109088087282,RRc
spec-3255-54885-0352.fits,1115066011594,RRc
spec-2260-53638-0243.fits,1121112014403,EW
spec-2950-54559-0158.fits,1104085045091,RRab
spec-1143-52592-0521.fits,1101120028380,EW
spec-1051-52468-0432.fits,1143061062135,RRc
spec-2114-53848-0621.fits,1126068050270,RRc
spec-0409-51871-0403.fits,1101015015000,EW
spec-0313-51673-0446.fits,1101083032428,RRc
spec-2667-54142-0057.fits,1109048035509,EW
spec-0310-51990-0203.fits,1001081046664,RRc
spec-2355-53792-0047.fits,1123054038801,RRc
spec-7254-56625-0455.fits,1132013068752,EW
spec-1890-53237-0046.fits,1109113040885,RRc
spec-2180-54613-0634.fits,1123084048458,EW
spec-2354-53799-0256.fits,1129050017612,RRab
spec-0819-52409-0417.fits,1135075071209,RRc
spec-1513-53741-0506.fits,1101017015746,EW
spec-0690-52261-0630.fits,1101004006530,RRc
spec-3250-54883-0130.fits,1121054052160,EW
spec-2854-54480-0063.fits,1107056052736,HADS
spec-1058-52520-0089.fits,1132076046269,RRc
spec-3386-54952-0146.fits,1138064060779,EW
spec-2558-54140-0021.fits,1001067044753,RRab
spec-0574-52356-0463.fits,1104055040835,RRc
spec-0480-51989-0313.fits,1101052033839,RRc
spec-1225-52760-0250.fits,1109062009443,EW
spec-2272-53713-0265.fits,1115043021197,EW
spec-3306-54922-0525.fits,1101066018482,RRc
spec-4014-55630-0284.fits,1001082034969,RRab
spec-2708-54561-0086.fits,1018058057901,RRab
spec-2265-53674-0540.fits,1112043072472,RRc
spec-3215-54861-0512.fits,1143046057951,RRd
spec-1009-52644-0569.fits,1152036033779,RRab
spec-3145-54801-0547.fits,1009125035102,RRc
spec-2308-54379-0475.fits,1107118020599,EW
spec-0988-52520-0624.fits,1101115031032,RRc
spec-0634-52164-0227.fits,1007110089452,RRab
spec-1798-53851-0114.fits,1109071017434,RRc
spec-7839-56900-0265.fits,1101010031639,EW
spec-1704-53178-0198.fits,1112074043795,RRc
spec-0309-51666-0058.fits,1001080053313,RRc
spec-7581-57195-0044.fits,1118117020885,EW
spec-2890-54495-0306.fits,1118040025746,RRc
spec-7404-56776-0408.fits,1146045003853,RRab
spec-3315-54942-0066.fits,1132069029787,EW
spec-1267-52932-0146.fits,1126041048552,EW
spec-3110-54747-0254.fits,1107007020504,RRc
spec-0273-51957-0129.fits,1001057042470,RRc
spec-3261-54881-0577.fits,1126051052689,RRab
spec-1303-53050-0376.fits,1109051030686,EW
spec-8736-57400-0067.fits,1104012018533,RRd
spec-1961-53299-0635.fits,1101116000576,EW
spec-1290-52734-0298.fits,1140062063011,RRab
spec-7253-56598-0943.fits,1004022015180,RRd
spec-2902-54629-0350.fits,1107081043511,EW
spec-2880-54509-0223.fits,1104067033583,RRc
spec-1040-52722-0102.fits,1155043001928,RRab
spec-1174-52782-0568.fits,1138072014247,EW
spec-1338-52765-0016.fits,1135074047066,EW
spec-7613-56988-0727.fits,1123113022560,EW
spec-7283-57063-0516.fits,1155031023735,EW
spec-0332-52367-0295.fits,1004065050685,EW
spec-0372-52173-0613.fits,1101118030862,RRc
spec-2053-53446-0639.fits,1138033001627,RRc
spec-3135-54770-0261.fits,1123003045453,EW
spec-1725-54266-0158.fits,1109084031241,RRc
spec-7581-56949-0713.fits,1118116071070,EW
spec-0543-52017-0310.fits,1135035069034,RRc
spec-2310-53710-0579.fits,1107122044855,EA
spec-0535-51999-0338.fits,1104078001017,RRc
spec-1338-52765-0368.fits,1138071016034,RRab
spec-2967-54584-0317.fits,1118083064761,RRc
spec-1734-53034-0559.fits,1140032026968,RRc
spec-5464-56035-0914.fits,1118075022526,RRc
spec-0613-52345-0518.fits,1160043014511,RRab
spec-0524-52027-0008.fits,1101071039636,RRc
spec-1793-53883-0620.fits,1109070043749,RRc
spec-1067-52616-0283.fits,1001016036508,EW
spec-0944-52614-0101.fits,1146039003855,RRc
spec-8740-57367-0588.fits,1107127025100,EW
spec-0972-52428-0401.fits,1135076047068,RRc
spec-0461-51910-0451.fits,1007019049922,RRc
spec-3194-54833-0558.fits,1143040031068,RRc
spec-2895-54567-0601.fits,1101068016875,RRc
spec-3227-54893-0506.fits,1126039067000,EA
spec-0696-52209-0586.fits,1101008014361,RRc
spec-2433-53820-0561.fits,1115047001701,RRc
spec-0509-52374-0319.fits,1101060049105,HADS
spec-0915-52443-0125.fits,1004075059794,RRc
spec-8281-57042-0598.fits,1143035046803,EW
spec-1196-52733-0135.fits,1107051026984,RRc
spec-2442-54065-0588.fits,1129013014829,EW
spec-0648-52559-0590.fits,1009127026953,RRab
spec-2209-53907-0451.fits,1115086035305,RRc
spec-0693-52254-0249.fits,1001006037863,RRc
spec-2247-53857-0384.fits,1143069016261,EA
spec-1898-53260-0098.fits,1112010037730,EW
spec-2950-54559-0420.fits,1104085070989,RRc
spec-2869-54454-0441.fits,1109056026376,RRc
spec-2551-54552-0628.fits,1163045067282,RRab
spec-3234-54885-0038.fits,1109070015153,RRc
spec-2971-54590-0272.fits,1135076091347,RRc
spec-7690-57046-0927.fits,1126010003695,EW
spec-1056-52764-0015.fits,1135073058653,RRc
spec-4996-55720-0423.fits,1129080045170,EW
spec-1837-53494-0598.fits,1104086062964,RRc
spec-0849-52439-0346.fits,1104070060287,RRc
spec-2667-54142-0201.fits,1109047031267,EW
spec-2218-53816-0564.fits,1126056046462,RRab
spec-1522-52932-0355.fits,1101114005399,EA
spec-2551-54552-0413.fits,1166040017662,RRab
spec-2406-54084-0480.fits,1126049017336,RRab
spec-1614-53120-0349.fits,1112065031355,RRc
spec-2602-54149-0569.fits,1118067026861,RRc
spec-1569-53168-0466.fits,1121085045847,EA
spec-0275-51910-0053.fits,1001058035618,RRc
spec-1647-53531-0497.fits,1132069055875,RRd
spec-5056-55921-0468.fits,1109122018247,RRc
spec-2252-53613-0511.fits,1123112014128,EW
spec-3408-54948-0628.fits,1112079019670,RRc
spec-0339-51692-0307.fits,1004070061044,RRc
spec-2911-54631-0637.fits,1138067069358,RRc
spec-2964-54632-0029.fits,1121075020566,RRc
spec-2062-53381-0191.fits,1138006051010,EW
spec-2167-53889-0350.fits,1118081048598,HADS
spec-3390-54945-0575.fits,1146058003184,RRab
spec-7331-56658-0418.fits,1001020035803,EW
spec-7653-57306-0955.fits,1123112071312,EW
spec-1521-52945-0327.fits,1101115039414,EW
spec-0302-51688-0118.fits,1001076057909,RRab
spec-7835-56986-0846.fits,1001013022529,RRc
spec-0921-52380-0259.fits,1001080008164,RRab
spec-1054-52516-0217.fits,1138069063483,EA
spec-2829-54623-0474.fits,1129081014528,RRc
spec-2604-54484-0087.fits,1115069040089,RRab
spec-3128-54776-0478.fits,1112119065112,HADS
spec-7318-56990-0861.fits,1149031037435,RRc
spec-2868-54451-0074.fits,1118054005793,EW
spec-3233-54891-0081.fits,1001062010737,RRc
spec-0674-52201-0312.fits,1001121059882,RRc
spec-3158-54794-0128.fits,1126013016457,EW
spec-0790-52346-0394.fits,1157043042242,RRab
spec-1397-53119-0446.fits,1140062053311,RRc
spec-8499-57431-0014.fits,1146054037820,RRab
spec-0348-51696-0520.fits,1101089005717,EA
spec-0901-52641-0265.fits,1149035033423,RRc
spec-1190-52670-0014.fits,1104048035338,RRc
spec-8306-57419-0336.fits,1143031069824,EW
spec-2782-54592-0563.fits,1115081058675,RS CVn
spec-2056-53463-0453.fits,1107043042997,RRc
spec-2043-53351-0632.fits,1140007025023,EW
spec-3249-54880-0562.fits,1115053008422,RRc
spec-0293-51994-0308.fits,1001069049494,RRc
spec-3188-54831-0115.fits,1129040051841,EA
spec-5331-55976-0302.fits,1109054033080,RRc
spec-2418-53794-0278.fits,1109043074724,PCEB
spec-2002-53471-0152.fits,1129063018753,RRab
spec-1476-52964-0249.fits,1001119040389,EW
spec-3234-54885-0612.fits,1109070043749,RRc
spec-1338-52765-0240.fits,1135073059920,RRc
spec-1570-53149-0165.fits,1121085044571,RRc
spec-2178-54629-0523.fits,1104087083197,RRc
spec-4045-55622-0704.fits,1101072056025,RRc
spec-2714-54208-0594.fits,1118041037345,beta Lyrae
spec-2205-53793-0122.fits,1121082002886,EW
spec-3288-54908-0432.fits,1152055022616,RS CVn
spec-3180-54864-0550.fits,1129058029465,RRc
spec-1335-52824-0397.fits,1140066047067,RRc
spec-7379-56713-0422.fits,1146031008234,EW
spec-2305-54414-0483.fits,1007114042607,EW
spec-0354-51792-0201.fits,1160048012340,RRab
spec-0597-52059-0511.fits,1163029047573,RRc
spec-0644-52149-0428.fits,1007116027168,RRc
spec-1404-52825-0054.fits,1132074021960,RRc
spec-3253-54941-0146.fits,1104067031616,RRc
spec-0763-52235-0332.fits,1146033027804,RRc
spec-1246-53783-0266.fits,1001031060643,EW
spec-1592-52990-0028.fits,1132044030455,EW
spec-2862-54471-0122.fits,1001062034278,RRc
spec-1464-53091-0414.fits,1140056038876,RRc
spec-1328-52786-0380.fits,1152050024075,EW
spec-3672-55484-0192.fits,1140033015419,EA
spec-4576-55592-0141.fits,1135043037247,RRc
spec-0592-52025-0092.fits,1104083005392,RRc
spec-0549-51981-0498.fits,1146033042569,RRc
spec-3128-54776-0264.fits,1112119062008,RRc
spec-2244-53795-0164.fits,1126065016705,RRc
spec-0307-51663-0142.fits,1001079061058,RRab
spec-2794-54537-0414.fits,1118079044177,EW
spec-2815-54414-0137.fits,1101112073859,EW
spec-3172-54863-0240.fits,1118063052675,RRc
spec-3175-54828-0507.fits,1146033046207,RRab
spec-2381-53762-0152.fits,1129044044881,EW
spec-2459-54544-0529.fits,1126077055114,RRc
spec-2641-54230-0568.fits,1121069002085,RRc
spec-3284-54907-0448.fits,1163023036670,EW
spec-2356-53786-0023.fits,1126052039359,RRd
spec-1942-53415-0068.fits,1129046038212,RRc
spec-2649-54212-0176.fits,1121066048654,RRc
spec-0327-52294-0248.fits,1004062040881,HADS
spec-1896-53242-0571.fits,1115005028794,EW
spec-0309-51666-0500.fits,1101080015307,RRc
spec-3293-54921-0278.fits,1107046000872,beta Lyrae
spec-2857-54453-0635.fits,1118059053480,EW
spec-3213-54865-0120.fits,1112064042374,RRc
spec-2714-54208-0222.fits,1118041018854,EW
spec-2247-53857-0074.fits,1140072085957,RRc
spec-3301-54939-0469.fits,1123067038073,RRc
spec-1475-52903-0526.fits,1101119027140,RRab
spec-2166-54232-0172.fits,1121079031662,EW
spec-1573-53226-0585.fits,1123082073517,RRc
spec-7585-57190-0653.fits,1121114057893,EW
spec-1328-52786-0011.fits,1149054053732,RRab
spec-1510-52992-0578.fits,1101015015323,EW
spec-2358-53797-0135.fits,1126053027517,RRc
spec-1961-53299-0443.fits,1101115040079,RRc
spec-1254-52972-0578.fits,1126021036271,EW
spec-1349-52797-0525.fits,1140061031354,RRc
spec-2898-54567-0547.fits,1149047042939,RRc
spec-0359-51821-0395.fits,1155055006797,RRc
spec-7301-56746-0160.fits,1152029037189,RRc
spec-0371-52078-0203.fits,1001117050657,EW
spec-2747-54233-0473.fits,1115075019617,RRc
spec-7415-57097-0025.fits,1149047018839,EW
spec-3292-54943-0193.fits,1135077053507,RRc
spec-0819-52409-0231.fits,1135075039916,RRc
spec-8291-57391-0923.fits,1140033071287,EW
spec-0329-52056-0104.fits,1004064060617,RRc
spec-3235-54880-0315.fits,1118067045825,EW
spec-0339-51692-0370.fits,1001070032491,EW
spec-8293-57361-0419.fits,1140035050867,EW
spec-7581-56949-0748.fits,1118116074753,beta Lyrae
spec-1763-53463-0551.fits,1115062023994,RRc
spec-3209-54906-0399.fits,1004027060799,EW
spec-7318-56990-0800.fits,1149031027723,EW
spec-1771-53498-0620.fits,1115068030627,RRc
spec-3162-54800-0401.fits,1118042075875,EW
spec-0940-52670-0354.fits,1143038005418,RRc
spec-2505-53856-0240.fits,1123058021091,RRd
spec-1513-53741-0459.fits,1101017018037,LPV
spec-2904-54574-0022.fits,1126068050270,RRc
spec-1175-52791-0118.fits,1132078048053,RRc
spec-1840-53472-0054.fits,1132067034514,RRc
spec-3251-54882-0449.fits,1123054038801,RRc
spec-7310-56693-0736.fits,1152029000742,EW
spec-0772-52375-0187.fits,1163027003490,RRab
spec-0624-52377-0224.fits,1146062005539,RRc
spec-2182-53905-0177.fits,1126085037155,RRc
spec-3293-54921-0393.fits,1107046015846,EW
spec-2260-53638-0609.fits,1121113084688,RRc
spec-2877-54523-0561.fits,1101063021016,RS CVn
spec-0975-52411-0164.fits,1129081068847,RRc
spec-0652-52138-0556.fits,1009002025376,RRc
spec-0846-52407-0054.fits,1104068025595,RRc
spec-0957-52398-0626.fits,1160037016242,RRab
spec-2218-53816-0456.fits,1126056047784,RRc
spec-2497-54154-0150.fits,1123057025898,RRc
spec-1267-52932-0371.fits,1129040004714,RRd
spec-1518-52937-0044.fits,1001020035841,EW
spec-0413-51821-0020.fits,1001018044133,EA
spec-8290-57364-0868.fits,1143031003716,HADS
spec-4011-55635-0046.fits,1101083035632,RRab
spec-0518-52282-0635.fits,1104066000631,RRc
spec-5394-56001-0870.fits,1112065013100,RRab
spec-1908-53239-0261.fits,1001111103810,RRab
spec-1290-52734-0105.fits,1143060000775,RRab
spec-5382-55982-0514.fits,1107063052201,RRab
spec-1659-53224-0610.fits,1121084041354,RRc
spec-2954-54561-0330.fits,1101083065756,RRab
spec-3188-54831-0174.fits,1129040060276,EA
spec-3160-54793-0419.fits,1132034013031,EW
spec-0490-51929-0386.fits,1166025038697,RRab
spec-2044-53327-0584.fits,1123009034208,EW
spec-2315-53741-0286.fits,1123042021533,EA
spec-1770-53171-0456.fits,1115067030645,RRc
spec-6781-56575-0860.fits,1101015018333,EW
spec-1456-53115-0376.fits,1143051001319,EW
spec-0378-52146-0153.fits,1001122054860,RRc
spec-0285-51663-0088.fits,1001064037838,EW
spec-2934-54626-0110.fits,1001080056681,EW
spec-0425-51884-0299.fits,1112008042241,RRd
spec-1918-53240-0639.fits,1101113034436,RRc
spec-7253-56598-0060.fits,1007022039331,EW
spec-0433-51873-0168.fits,1138034027328,EW
spec-0313-51673-0132.fits,1001083061659,RRc
spec-1408-52822-0113.fits,1126080049044,RRc
spec-2428-53801-0607.fits,1112047054619,EW
spec-2252-53613-0376.fits,1123112039745,EW
spec-2476-53826-0431.fits,1118068008078,HADS
spec-2667-54142-0574.fits,1112047012738,EW
spec-0645-52203-0562.fits,1007124000709,RRab
spec-3167-54822-0011.fits,1155029022816,EW
spec-1497-52886-0206.fits,1001006030754,EW
spec-5435-55982-0122.fits,1109073021193,RRc
spec-0305-51613-0188.fits,1001077039778,EW
spec-1223-52781-0044.fits,1109061008239,RRc
spec-1458-53119-0443.fits,1140054051180,RRab
spec-0861-52318-0614.fits,1132039037080,RRd
spec-2357-53793-0242.fits,1123054042684,RRab
